,date,open,high,low,close
1226,2010-04-22,3222.68,3231.99,3177.73,3202.314
1227,2010-04-23,3198.784,3224.74,3172.58,3190.308
1228,2010-04-26,3195.457,3207.72,3168.37,3172.736
1229,2010-04-27,3163.101,3163.1,3060.85,3108.961
1230,2010-04-28,3080.324,3122.11,3062.09,3097.8
1231,2010-04-29,3114.941,3130.7,3059.8,3060.768
1232,2010-04-30,3060.12,3068.13,3014.07,3067.852
1233,2010-05-04,3005.487,3056.082,2994.921,3019.449
1234,2010-05-05,2981.777,3036.86,2943.36,3036.564
1235,2010-05-06,3014.907,3014.91,2895.39,2897.549
1236,2010-05-07,2835.879,2892.53,2817.15,2836.781
1237,2010-05-10,2842.366,2872.31,2798.52,2858.403
1238,2010-05-11,2916.335,2922.13,2790.7,2801.028
1239,2010-05-12,2781.708,2832.15,2756.42,2818.46
1240,2010-05-13,2818.578,2886.97,2811.66,2886.602
1241,2010-05-14,2865.58,2888.09,2849.24,2868.24
1242,2010-05-17,2828.882,2828.88,2712.44,2714.7
1243,2010-05-18,2711.407,2781.84,2686.97,2770.23
1244,2010-05-19,2748.952,2803.7,2723.3,2762.678
1245,2010-05-20,2739.219,2793.88,2721.07,2726.422
1246,2010-05-21,2656.419,2769.09,2647.6,2769.094
1247,2010-05-24,2787.751,2886.37,2787.75,2873.771
1248,2010-05-25,2851.256,2855.33,2798.02,2814.703
1249,2010-05-26,2814.444,2839.03,2797.63,2814.05
1250,2010-05-27,2808.048,2866.86,2771.59,2859.866
1251,2010-05-28,2885.857,2893.69,2835.07,2850.66
1252,2010-05-31,2835.334,2857.42,2772.79,2773.637
1253,2010-06-01,2755.284,2782.29,2710.59,2744.703
1254,2010-06-02,2729.328,2757.91,2700.07,2757.914
1255,2010-06-03,2769.096,2787.51,2735.7,2736.58
1256,2010-06-04,2721.359,2748.48,2713.09,2744.623
1257,2010-06-07,2692.831,2716.4,2673.34,2696.27
1258,2010-06-08,2694.106,2720.59,2672.06,2699.687
1259,2010-06-09,2711.642,2787.82,2687.33,2782.163
1260,2010-06-10,2755.94,2776.26,2746.11,2750.22
1261,2010-06-11,2766.196,2782.09,2755.95,2759.29
1262,2010-06-17,2778.533,2784.92,2742.64,2743.275
1263,2010-06-18,2739.032,2755.84,2686.61,2696.877
1264,2010-06-21,2698.984,2784.47,2686.32,2780.27
1265,2010-06-22,2772.886,2795.32,2766.44,2784
1266,2010-06-23,2768.695,2788.22,2734.05,2758.546
1267,2010-06-24,2753.712,2783.51,2739.81,2759.278
1268,2010-06-25,2744.122,2759.45,2715.66,2736.491
1269,2010-06-28,2734.507,2751.45,2710.09,2717.51
1270,2010-06-29,2717.465,2724.23,2591.69,2592.046
1271,2010-06-30,2572.912,2575.82,2546.84,2562.554
1272,2010-07-01,2557.92,2574.1,2524.57,2526.48
1273,2010-07-02,2523.035,2542.12,2462.2,2533.52
1274,2010-07-05,2507.354,2529.43,2476.49,2513.122
1275,2010-07-06,2504.869,2563.41,2502.93,2562.41
1276,2010-07-07,2561.106,2580.61,2548.56,2580.608
1277,2010-07-08,2591.509,2602.23,2564.64,2575.557
1278,2010-07-09,2578.555,2662.16,2557.26,2647.174
1279,2010-07-12,2647.42,2689.81,2636.65,2676.22
1280,2010-07-13,2649.658,2649.66,2618.34,2634.829
1281,2010-07-14,2640.925,2684.62,2640.54,2653.609
1282,2010-07-15,2650.334,2680.44,2607.79,2608.828
1283,2010-07-16,2597,2621.33,2573.79,2616.631
1284,2010-07-19,2592.087,2691.94,2585.01,2682.472
1285,2010-07-20,2685.459,2746.24,2685.46,2741.628
1286,2010-07-21,2744.696,2766.2,2733.72,2747.123
1287,2010-07-22,2738.027,2783.14,2734.07,2781.079
1288,2010-07-23,2787.521,2806.98,2769.44,2793.21
1289,2010-07-26,2798.762,2811.95,2775.78,2811.179
1290,2010-07-27,2803.755,2812.21,2785.37,2795.959
1291,2010-07-28,2796.483,2866.4,2784.16,2864.004
1292,2010-07-29,2866.772,2888.6,2852,2877.579
1293,2010-07-30,2871.481,2876.14,2844.68,2868.442
1294,2010-08-02,2868.279,2922.61,2867.45,2916.809
1295,2010-08-03,2925.254,2929.61,2865.76,2865.761
1296,2010-08-04,2858.354,2876.59,2818.25,2876.403
1297,2010-08-05,2874.66,2877.31,2833.67,2850.829
1298,2010-08-06,2848.155,2898.53,2821.03,2897.876
1299,2010-08-09,2894.1,2922.62,2888.04,2918.42
1300,2010-08-10,2920.404,2925.3,2832.08,2832.689
1301,2010-08-11,2823.15,2864.36,2823.15,2850.735
1302,2010-08-12,2822.791,2860.37,2810.1,2816.983
1303,2010-08-13,2818.41,2856.01,2799.22,2855.716
1304,2010-08-16,2851.219,2927.69,2843.02,2921.814
1305,2010-08-17,2927.258,2949.73,2917.83,2942.632
1306,2010-08-18,2945.979,2962.75,2924.67,2937.362
1307,2010-08-19,2940.767,2975.19,2928.01,2955.654
1308,2010-08-20,2943.334,2951.96,2892.64,2898.577
1309,2010-08-23,2895.707,2920.54,2886.66,2896.861
1310,2010-08-24,2892.129,2933.12,2866.8,2912.328
1311,2010-08-25,2893.986,2904.662,2842.249,2843.023
1312,2010-08-26,2853.1,2868.88,2836.13,2850.09
1313,2010-08-27,2847.45,2861.07,2833.42,2858.57
1314,2010-08-30,2874.25,2921.08,2872.92,2915.01
1315,2010-08-31,2905.15,2910.06,2889.81,2903.19
1316,2010-09-01,2907.66,2931.76,2859.17,2884.04
1317,2010-09-02,2917.74,2931.55,2903.03,2921.39
1318,2010-09-03,2926.94,2929.55,2891.88,2920.21
1319,2010-09-06,2935.89,2980.42,2935.89,2975.09
1320,2010-09-07,2979.3,2991.44,2959.9,2983.11
1321,2010-09-08,2970,2982.72,2953.84,2980.97
1322,2010-09-09,2986.87,2986.87,2922.2,2926.46
1323,2010-09-10,2928,2940.79,2890.03,2932.55
1324,2010-09-13,2933.59,2977.08,2925.42,2962.32
1325,2010-09-14,2971.55,2984.47,2954.51,2965.01
1326,2010-09-15,2965.54,2965.54,2905.63,2913.19
1327,2010-09-16,2908.32,2917.85,2834.03,2857.79
1328,2010-09-17,2864.72,2877.08,2847.68,2861.37
1329,2010-09-20,2865.04,2872.22,2829.76,2849.83
1330,2010-09-21,2859.43,2869.38,2844.12,2857.48
1331,2010-09-27,2869.93,2905.53,2864.21,2905.03
1332,2010-09-28,2900.54,2900.54,2875.66,2880.91
1333,2010-09-29,2877.27,2908.73,2866.85,2874.81
1334,2010-09-30,2859.06,2935.59,2857.42,2935.57
1335,2010-10-08,2965.65,3055.84,2963.24,3044.23
1336,2010-10-11,3069.19,3154.2,3069.19,3132.9
1337,2010-10-12,3121.64,3173.85,3106.22,3172.73
1338,2010-10-13,3176.89,3221.65,3165.58,3217.58
1339,2010-10-14,3245.13,3286.02,3215.03,3224.14
1340,2010-10-15,3204.72,3327.68,3199.12,3327.68
1341,2010-10-18,3345.8,3390.01,3288.78,3306.16
1342,2010-10-19,3300.52,3375.87,3280,3375.67
1343,2010-10-20,3304.22,3439.23,3301.01,3396.88
1344,2010-10-21,3404.72,3418.09,3344.96,3374.69
1345,2010-10-22,3365.6,3408.49,3346.11,3378.66
1346,2010-10-25,3386.85,3481.35,3366.43,3481.08
1347,2010-10-26,3491.47,3499.82,3436.46,3466.08
1348,2010-10-27,3451.43,3490.22,3398.09,3403.87
1349,2010-10-28,3390.43,3420.89,3371.44,3397.69
1350,2010-10-29,3400.26,3404.6,3351.6,3379.98
1351,2010-11-01,3390.41,3473,3390.41,3473
1352,2010-11-02,3484.23,3522.18,3449.72,3463.13
1353,2010-11-03,3462.74,3474.71,3419.08,3420.34
1354,2010-11-04,3426.46,3480.93,3419.64,3480.5
1355,2010-11-05,3538.99,3554.47,3498.28,3520.8
1356,2010-11-08,3534.19,3549.3,3506.38,3548.57
1357,2010-11-09,3547.44,3547.44,3498.62,3523.95
1358,2010-11-10,3507.2,3508.27,3470.97,3499.11
1359,2010-11-11,3490.74,3557.99,3484.89,3509.98
1360,2010-11-12,3484.61,3497.06,3284.35,3291.83
1361,2010-11-15,3298.74,3319.98,3241.76,3314.89
1362,2010-11-16,3311.62,3311.62,3155.48,3169.54
1363,2010-11-17,3124.11,3168.93,3087.51,3103.91
1364,2010-11-18,3134.94,3158.63,3097.39,3147.96
1365,2010-11-19,3168.17,3178.85,3076.21,3178.85
1366,2010-11-22,3148.22,3200.47,3137.75,3171.94
1367,2010-11-23,3156.48,3156.48,3061.62,3107.18
1368,2010-11-24,3088.99,3177.41,3088.99,3177.04
1369,2010-11-25,3197.97,3227.05,3172.28,3223.48
1370,2010-11-26,3214.13,3224.52,3170.36,3194.85
1371,2010-11-29,3183.54,3206.76,3159.46,3190.05
1372,2010-11-30,3187.53,3205.78,3060.44,3136.99
1373,2010-12-01,3127.26,3150.44,3111.65,3136.02
1374,2010-12-02,3185.76,3194.23,3154.32,3155.06
1375,2010-12-03,3161.93,3171.38,3134.42,3158.16
1376,2010-12-06,3168.88,3185.33,3140.55,3165.57
1377,2010-12-07,3152.73,3214.69,3112.22,3200.34
1378,2010-12-08,3194.9,3215.28,3166.77,3171.88
1379,2010-12-09,3156,3175.05,3122.2,3123.37
1380,2010-12-10,3107.38,3172.16,3101.08,3161.98
1381,2010-12-13,3176.33,3261.34,3173.56,3261.06
1382,2010-12-14,3270.2,3279.36,3254.18,3269.47
1383,2010-12-15,3270.78,3282.77,3242.52,3247.64
1384,2010-12-16,3246.01,3258.39,3224.12,3230.67
1385,2010-12-17,3229.3,3232.84,3212.58,3225.66
1386,2010-12-20,3239.02,3249.76,3118,3178.66
1387,2010-12-21,3184.7,3251.55,3168.89,3249.51
1388,2010-12-22,3253.82,3263.45,3201.67,3215.45
1389,2010-12-23,3210.67,3237.64,3183.15,3188.61
1390,2010-12-24,3170.64,3187.72,3139.45,3162.96
1391,2010-12-27,3176.11,3219.66,3092.26,3099.71
1392,2010-12-28,3084.82,3095.36,3041.33,3044.93
1393,2010-12-29,3049.93,3062.56,3025.22,3061.83
1394,2010-12-30,3063.05,3079.91,3027.9,3064.1
1395,2010-12-31,3069.05,3129.45,3067.11,3128.26
1396,2011-01-04,3155.56,3194.36,3143.6,3189.68
1397,2011-01-05,3170.18,3193.78,3158.87,3175.66
1398,2011-01-06,3177.83,3198.05,3152.57,3159.64
